"CODIGO";"CODIGOTIPOCONTA";"CODIGOAREA";"DESCRICAO";"EMAIL";"NUMERO";"ATIVO";"USUARIO";"DHMODIFICACAO"
"3590,000000";"11,000000";"null";"ZDH - PROF. IRIS KANTOR TF 50003565 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:20"
"3591,000000";"10,000000";"null";"Estimativa - Pagamento de Seguro Obrigatório - DPVAT";"";"1";"S";"NUNO";"15/01/2014 15:30"
"3592,000000";"11,000000";"null";"ZDL - PROF. RAQUEL SANTANA SANTOS TF 50010944 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:06"
"3593,000000";"11,000000";"null";"ZDLM - PROF. HELOISA BRITO A. COSTA T.F. 50031127 (ORÇAMENTO)";"";"1";"S";"NUNO";"06/05/2014 15:23"
"3594,000000";"11,000000";"null";"ZDLCV - PROF. MARCOS ROBERTO FLAMINIO T.F. 50033600 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:35"
"3595,000000";"11,000000";"null";"ZDH - PROF. CARLOS AUGUSTO MACHADO T.F. 50033260 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/02/2015 10:00"
"3596,000000";"11,000000";"null";"ZDLM - PROF. JULIANA PASQUARELLI PEREZ T.F. 50031046 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:05"
"3597,000000";"11,000000";"null";"ZDH - PROF. ANA PAULA MEGIANI T.F. 50042765 (ORÇAMENTO)";"";"1";"S";"NUNO";"06/05/2014 15:22"
"3598,000000";"11,000000";"null";"ZDLM - PROF. LUCIA WATAGHIN T.F. 50047520 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:23"
"3599,000000";"11,000000";"null";"ZDH - PROF. CARLOS AUGUSTO RIBEIRO MACHADO T.F. 50051284 (ORÇAMENTO)";"";"1";"S";"NUNO";"14/03/2014 15:48"
"3600,000000";"11,000000";"null";"ZAUGM INTERCÂMBIO DE ALUNOS 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:31"
"3601,000000";"10,000000";"null";"Suplementação Devolução 6% Economia 2013";"";"1";"S";"NUNO";"17/02/2014 14:02"
"3602,000000";"10,000000";"null";"Redução do Governo";"";"1";"S";"NUNO";"17/02/2014 14:14"
"3603,000000";"10,000000";"null";"Suplementação Referente ao Saldo do Exercício Anterior";"";"1";"S";"NUNO";"25/02/2014 09:48"
"3604,000000";"11,000000";"null";"ZSBD - ASSINATURA DE REVISTAS NACIONAIS/2013 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:15"
"3605,000000";"11,000000";"null";"ZCIL - PAGAMENTO DE MONITORES T.F. 50126721 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:31"
"3606,000000";"11,000000";"null";"ZPROGRAMA DE MOBILIDADE INTERCÂMBIO DE ALUNOS 2014 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"11/12/2014 10:24"
"3607,000000";"11,000000";"null";"ZDTLLC - PROF. CLEUSA RIOS PASSOS - APOIO A EVENTOS 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:21"
"3608,000000";"11,000000";"null";"ZDLCV - PROF. YUDITH ROSENBAUM - APOIO A EVENTOS 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:09"
"3609,000000";"11,000000";"null";"ZDLCV - PROF. PAULO ROBERTO SEGUNDO - APOIO A EVENTOS 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:20"
"3610,000000";"11,000000";"null";"ZCIL - DEVOLUÇÃO DE 2 PGTOS. INDEVIDOS - 2013 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"03/03/2016 15:03"
"3611,000000";"8,000000";"null";"Controle - INSS RUSP";"";"1";"S";"NUNO";"23/05/2014 14:03"
"3612,000000";"11,000000";"null";"ZDLCV - PROF. MARLI QUADROS LEITE TF 50155080 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:01"
"3613,000000";"8,000000";"null";"Cotas a Serem Repassadas - Administração";"";"1";"S";"NUNO";"04/03/2016 16:10"
"3614,000000";"11,000000";"null";"ZDH - PROF. ANA PAULA MEGIANI E PEDRO PUNTONI T.F. 50173568 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/11/2015 14:31"
"3615,000000";"11,000000";"null";"ZDLCV - PROF. MONICA MUNIZ DE SOUZA SIMAS TF 50180246 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:03"
"3616,000000";"11,000000";"null";"ZDLCV  - PROF. PHABLO ROBERTO MARCHIS T.F. 50191345 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:03"
"3617,000000";"11,000000";"null";"ZDG - EXCURSÕES DIDÁTICAS 1 SEMESTRE 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 15:57"
"3618,000000";"11,000000";"null";"ZDH - EXCURSÕES DIDÁTICAS 1 SEMESTRE 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 15:58"
"3619,000000";"10,000000";"null";"Suplementação Devolução 1/3 Economia 2013";"";"1";"S";"NUNO";"22/04/2014 16:25"
"3620,000000";"11,000000";"null";"ZDLM - AUGM PROF. VISITANTE MARCELA ALICIA REDCHUK TF: 50208701 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:21"
"3621,000000";"11,000000";"null";"ZDLCV - PROF. LUIS ANTONIO LINDO - IX SEMANA DE FILOLOGIA USP (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:07"
"3622,000000";"11,000000";"null";"ZVRERI - INTERCÂMBIO DE ALUNOS 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:32"
"3623,000000";"8,000000";"null";"Controle - Valores da Básica pagos na Renda Industrial";"";"1";"S";"NUNO";"02/10/2014 14:42"
"3624,000000";"8,000000";"null";"Controle - Valores da Renda Industrial Transf. para a Básica (Deptos.)";"";"1";"S";"NUNO";"02/10/2014 14:42"
"3625,000000";"8,000000";"null";"Controle - Valores Gastos com CCE/Informática";"";"1";"S";"NUNO";"02/10/2014 14:41"
"3626,000000";"8,000000";"null";"Controle - Valores da Renda Industrial pagos na Básica";"";"1";"S";"NUNO";"02/10/2014 14:42"
"3627,000000";"8,000000";"null";"Controle - Valores da Básica Transf. para Renda Industrial (Deptos.)";"";"1";"S";"NUNO";"02/10/2014 14:41"
"3628,000000";"8,000000";"null";"Controle - Valores de Déficit de Departamentos/Projetos/Adm.";"";"1";"S";"NUNO";"02/10/2014 14:43"
"3629,000000";"8,000000";"null";"Controle - Valores Pendentes de Outros Grupos Orçamentários";"";"1";"S";"NUNO";"29/01/2015 11:15"
"3630,000000";"34,000000";"null";"Saldo dos Departamentos/Centros/SBD";"";"1";"S";"NUNO";"07/05/2014 09:47"
"3631,000000";"34,000000";"null";"Saldo dos Projetos Especiais";"";"1";"S";"NUNO";"07/05/2014 09:48"
"3632,000000";"34,000000";"null";"Saldo Doações";"";"1";"S";"NUNO";"07/05/2014 10:14"
"3633,000000";"34,000000";"null";"Saldo de Adiantamentos para Prestação de Contas no Próximo Exercício";"";"1";"S";"NUNO";"01/02/2017 10:31"
"3634,000000";"11,000000";"null";"ZDA - REVISTA DE ANTROPOLOGIA T.F. 50588987 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:25"
"3635,000000";"11,000000";"null";"ZDA - PROF. ROSE SATIKO HIKIJI T.F. 50782120 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:25"
"3636,000000";"11,000000";"null";"ZDA - PROF. JOSÉ GUILHERME MAGNANI T.F. 51252387 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 15:58"
"3637,000000";"11,000000";"null";"ZDA - PROF. DOMINIQUE TILKIN GALOIS T.F. 51252344 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:24"
"3638,000000";"11,000000";"null";"ZDA - PROF. SILVIA CAYUBI NOVAES T.F. 51252247 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:25"
"3639,000000";"11,000000";"null";"ZDA - PROF. RENATO SZTUTMAN T.F. 50782147 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:24"
"3640,000000";"11,000000";"null";"ZDA - PROF. DOMINIQUE TILKIN GALOIS T.F. 51759560 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:24"
"3641,000000";"11,000000";"null";"ZDS - PROF. NADYA ARAÚJO GUIMARÃES T.F. 50246506 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"01/12/2014 15:57"
"3642,000000";"11,000000";"null";"ZDLM - PROF. VERONICA GALINDEZ JORGE T.F. 50246522 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"25/11/2015 14:44"
"3643,000000";"11,000000";"null";"ZDLM - 2014/PROF. ELIANE GOUVEA LOUSADA T.F. 50246549 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"06/10/2014 16:00"
"3644,000000";"11,000000";"null";"ZDLCV - PROF. MARLI DE BARI MATOS T.F. 50246565 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"25/11/2015 14:34"
"3645,000000";"11,000000";"null";"ZDLM - PROF. SANDRA GUARDINI T.F. 51014488 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2014 16:31"
"3646,000000";"11,000000";"null";"ZDH - PROF. MARIA HELENA TOLEDO T.F. 50912865 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:01"
"3647,000000";"11,000000";"null";"ZDLCV - PROF. MAURICIO SALLES VASCONCELOS T.F. 50699827 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 14:36"
"3648,000000";"11,000000";"null";"ZDLM - PROF. MONICA FERREIRA MAYRINK T.F. 50252743 (ORÇAMENTO)";"";"1";"S";"NUNO";"20/05/2015 09:29"
"3649,000000";"11,000000";"null";"ZDA - PROF. SYLVIA CAIUBI NOVAES T.F. 50250848 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"05/03/2018 15:09"
"3650,000000";"11,000000";"null";"ZDH - PROF. MARCOS FRANCISCO NAPOLITANO TF 50262200 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:31"
"3652,000000";"11,000000";"null";"ZDH - PROF. ANA PAULA T. MEGIANI TF 50328421 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:00"
"3653,000000";"11,000000";"null";"ZDCP - PROF. JOSE ALVARO MOISES TF. 50349100 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:01"
"3654,000000";"11,000000";"null";"ZDH - PROF. IRIS KANTOR TF. 50352829 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:00"
"3655,000000";"11,000000";"null";"ZDA - PROF. ANA LUCIA P. SCHRITZMEYER TF. 50434981 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:19"
"3656,000000";"11,000000";"null";"ZDS - CADERNOS CERU TF. 50327581 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 11:15"
"3657,000000";"11,000000";"null";"ZDF - CADERNOS FILOSOFIA ALEMÃ CRITICA E MODERNIDADE TF 50327603 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:29"
"3658,000000";"11,000000";"null";"ZDLO - CADERNOS LINGUA E LITERATURA HEBRAICA TF 50327620 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 11:10"
"3659,000000";"11,000000";"null";"ZDF - CADERNOS ESPINOSANOS TF 50327646 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:29"
"3660,000000";"11,000000";"null";"ZDLM - REVISTA CARACOL TF 50327689 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:47"
"3661,000000";"11,000000";"null";"ZDLM - REVISTA CRIAÇÃO E CRÍTICA TF 50327700 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:47"
"3662,000000";"11,000000";"null";"ZDF - REVISTA DISCURSO TF 50327727 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:30"
"3663,000000";"11,000000";"null";"ZDLCV - REVISTA FILOLOGIA E LINGUISTICA PORTUGUESA TF 50327743 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:38"
"3664,000000";"11,000000";"null";"ZDLCV - REVISTA LINHA D AGUA TF 50327760 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:39"
"3665,000000";"11,000000";"null";"ZDA - REVISTA DE ANTROPOLOGIA TF 50327786 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:26"
"3666,000000";"11,000000";"null";"ZDH - REVISTA DE HISTORIA TF 50327808 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:34"
"3667,000000";"11,000000";"null";"ZDLM - REVISTA DE ITALIANISTICA TF 50327824 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/11/2015 14:41"
"3668,000000";"11,000000";"null";"ZDS - REVISTA TEMPO SOCIAL TF 50327883 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 11:17"
"3669,000000";"11,000000";"null";"ZDCP - PROF. FERNANDO LIMONGI 38o. ANPOCS 50432407 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"03/03/2016 15:05"
"3671,000000";"11,000000";"null";"ZDLM - PROF. PAOLA GIUSTINA BACCIN TF 50453145 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"03/03/2016 15:03"
"3672,000000";"11,000000";"null";"ZDLCV - PROF. APARECIDA DE FATIMA BUENO TF 50453161 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"02/06/2015 14:02"
"3673,000000";"11,000000";"null";"ZDF - PROF. CAETANO ERNESTO PLASTINO TF 50444006 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:29"
"3674,000000";"34,000000";"null";"Cátedra Jaime Cortesão";"";"1";"S";"NUNO";"03/10/2014 10:26"
"3675,000000";"45,000000";"null";"PROAP - ESTUDOS JUDAICOS E ARABES";"";"1";"S";"NUNO";"07/10/2014 15:36"
"3676,000000";"45,000000";"null";"PROAP - FILOLOGIA E LÍNGUA PORTUGUESA";"";"1";"S";"NUNO";"07/10/2014 15:37"
"3677,000000";"45,000000";"null";"PROAP - GEOGRAFIA FÍSICA";"";"1";"S";"NUNO";"07/10/2014 15:38"
"3678,000000";"45,000000";"null";"PROAP - HISTÓRIA ECONÔMICA";"";"1";"S";"NUNO";"07/10/2014 15:38"
"3679,000000";"45,000000";"null";"PROAP - ESTUDOS LING., LITERÁRIOS E TRADUTOLÓGICOS EM FRANCÊS";"";"1";"S";"NUNO";"07/10/2014 15:40"
"3680,000000";"45,000000";"null";"PROAP - ESTUDOS COMPARADOS DE LITERATURA DE LÍNGUA PORTUGUESA";"";"1";"S";"NUNO";"07/10/2014 15:41"
"3681,000000";"45,000000";"null";"PROAP - LETRAS CLÁSSICAS";"";"1";"S";"NUNO";"07/10/2014 15:42"
"3682,000000";"45,000000";"null";"PROAP - LÍNGUA E LITERATURA ALEMÃ";"";"1";"S";"NUNO";"07/10/2014 15:42"
"3683,000000";"45,000000";"null";"PROAP - LÍNGUA E LITERATURA ESPANHOLA E HISPANO-AMERICANA";"";"1";"S";"NUNO";"07/10/2014 15:43"
"3684,000000";"45,000000";"null";"PROAP - LÍNGUA, LITERATURA E CULTURA JAPONESA";"";"1";"S";"NUNO";"07/10/2014 15:44"
"3685,000000";"45,000000";"null";"PROAP - LÍNGUA, LITERATURA E CULTURA ITALIANAS";"";"1";"S";"NUNO";"07/10/2014 15:44"
"3686,000000";"45,000000";"null";"PROAP - LITERATURA PORTUGUESA";"";"1";"S";"NUNO";"07/10/2014 15:45"
"3687,000000";"45,000000";"null";"PROAP - TEORIA LITERÁRIA E LITERATURA COMPARADA";"";"1";"S";"NUNO";"07/10/2014 15:46"
"3688,000000";"45,000000";"null";"PROAP - LÍNGUA E LITERATURA E CULTURA RUSSA";"";"1";"S";"RETOMA";"11/05/2015 13:42"
"3689,000000";"45,000000";"null";"PROAP - ESTUDOS DA TRADUÇÃO";"";"1";"S";"NUNO";"07/10/2014 15:54"
"3690,000000";"45,000000";"null";"PROAP - HUMANIDADES, DIREITOS E OUTRAS LEGITIMIDADES";"";"1";"S";"NUNO";"07/10/2014 15:47"
"3691,000000";"10,000000";"null";"Suplementação de Programas - Convênios";"";"1";"S";"NUNO";"07/10/2014 15:48"
"3692,000000";"46,000000";"null";"Controle - Empenho Estimativa - Diárias";"";"1";"S";"NUNO";"08/10/2014 11:28"
"3693,000000";"10,000000";"null";"Redução Devolução Valor Serviços Terceirizados";"";"1";"S";"NUNO";"09/10/2014 14:19"
"3694,000000";"11,000000";"null";"ZDS - PROF. NADYA ARAÚJO GUIMARÃES TF 50330086 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 16:06"
"3695,000000";"11,000000";"null";"ZDG - EXCURSÃO DIDÁTICA 2º SEMESTRE 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:26"
"3696,000000";"11,000000";"null";"ZDH - EXCURSÃO DIDÁTICA 2º SEMESTRE 2014 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:26"
"3697,000000";"10,000000";"null";"Suplementação de Guia de Recolhimento Devolução de Auxílio";"";"1";"S";"NUNO";"16/10/2014 14:02"
"3698,000000";"11,000000";"null";"ZDLM - PROF. ROBERTA BARNI T.F. 50508543 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:24"
"3699,000000";"11,000000";"null";"ZSBD - HIGIENIZAÇÃO/LIMPEZA DE LIVROS VERBA CONTINGÊNCIA (ORÇAMENTO)";"";"1";"S";"NUNO";"20/05/2015 09:28"
"3700,000000";"11,000000";"null";"ZDLM - PROF. MARILIA MENDES/ELIZABETH HARKOT T.F. 50521922 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:10"
"3701,000000";"11,000000";"null";"ZDG - PROF. SUELI ANGELO FURLAN T.F.50548464 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:03"
"3702,000000";"11,000000";"null";"ZDA - PROF. ANA LUCIA PASTORE T.F. 50551660 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:21"
"3703,000000";"11,000000";"null";"ZDLCV - PROF. SHEILA VIERIA GRILLO T.F. 50570460 (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 13:23"
"3704,000000";"11,000000";"null";"Z080 - DG - PROF. SUELI ANGELO FURLAN T.F. 50629286 (RENDA INDUSTRIAL)";"";"1";"S";"RETOMA";"07/06/2021 09:46"
"3705,000000";"11,000000";"null";"ZDG - PROF. GLORIA DA A. ALVES - XII SEMANA DE GEOGRAFIA - PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:03"
"3706,000000";"11,000000";"null";"ZDH - PROF. ROBERT SEAN PURDY T.F. 50102766 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:33"
"3707,000000";"11,000000";"null";"ZDCP - PROJETOS ESPECIAIS (ORÇAMENTO)";"";"1";"S";"NUNO";"17/03/2015 10:53"
"3708,000000";"10,000000";"null";"Suplementação Diversas Outras Unidades";"";"1";"S";"RETOMA";"16/01/2015 08:56"
"3709,000000";"11,000000";"null";"ZPAGAMENTO DE MONITORES CIL T.F. 50082220 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:18"
"3710,000000";"37,000000";"null";"Orçamento - Grupo 402 (juno)";"";"1";"S";"ALE_VIOTTO";"02/02/2015 16:06"
"3711,000000";"11,000000";"null";"ZDL - PROF. MARCOS FERNANDO LOPES - TF 50096468 (ORÇAMENTO)";"";"1";"S";"NUNO";"23/01/2017 15:35"
"3712,000000";"10,000000";"null";"Suplementação Referente Despesas de Passagens Aéreas";"";"1";"S";"NUNO";"24/02/2015 14:32"
"3713,000000";"45,000000";"null";"PROAP - AUXÍLIO ALUNA FABIANA CARNEIRO DA SILVA EDITAL PRPG 03";"";"1";"S";"RETOMA";"25/02/2015 10:23"
"3714,000000";"8,000000";"null";"Ampliação de Postos de Vigilância em 2015";"";"1";"S";"NUNO";"02/03/2015 15:58"
"3715,000000";"45,000000";"null";"PROAP - AUXÍLIO ALUNO THIAGO JORGE FERREIRA SANTOS EDITAL PRPG 03";"";"1";"S";"RETOMA";"06/03/2015 14:15"
"3716,000000";"45,000000";"null";"PROAP - AUXÍLIO ALUNO MARCOS DA COSTA MENEZES EDITAL PRPG 03";"";"1";"S";"RETOMA";"06/03/2015 14:16"
"3717,000000";"45,000000";"null";"PROAP - AUXÍLIO ALUNA SIMONE M. D. LONGHI EDITAL PRPG 03";"";"1";"S";"RETOMA";"06/03/2015 14:16"
"3718,000000";"11,000000";"null";"Z4º CICLO DE AVALIAÇÃO USP 2010/2014 T.F. 50143784 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:17"
"3719,000000";"10,000000";"null";"Pagamento Coleta Lâmpadas Fluorescentes  (PCO)";"";"1";"S";"RETOMA";"10/03/2015 15:15"
"3720,000000";"11,000000";"null";"ZDLCV - PROF. LUIZ ANTONIO LINDO - APOIO A EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:07"
"3721,000000";"11,000000";"null";"ZDLCV - PROF. VAGNER CAMILO VERBA APOIO EVENTO 2015 (ORÇAMENTO)";"";"1";"S";"NUNO";"12/08/2015 14:02"
"3723,000000";"11,000000";"null";"ZDH - PROF. MARIA LUIZA TUCCI CARNEIRO VERBA CONTINGÊNCIA (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:04"
"3724,000000";"11,000000";"null";"ZDLCV - PROF. ADRIANE DA SILVA DUARTE VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:05"
"3725,000000";"11,000000";"null";"ZDLCV - PROF. FERNANDO RODRIGUES VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:06"
"3726,000000";"11,000000";"null";"ZDLCV - PROF. PAULO MARTINS VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/06/2015 09:29"
"3727,000000";"34,000000";"null";"Valor de Taxas Bancárias das Inscrições em Cursos a Ser Pago a RUSP";"";"1";"S";"NUNO";"26/03/2015 09:41"
"3728,000000";"11,000000";"null";"ZDG - EXCURSÃO DIDÁTICA 1º/2º SEMESTRE 2015 (ORÇAMENTO)";"";"1";"S";"NUNO";"30/08/2016 09:28"
"3729,000000";"11,000000";"null";"ZDH - EXCURSÃO DIDÁTICA 1º/2º SEMESTRE 2015 (ORÇAMENTO)";"";"1";"S";"NUNO";"09/09/2015 10:30"
"3730,000000";"11,000000";"null";"ZDLCV - EXCURSÃO DIDÁTICA 1º/2º  SEMESTRE 2015 (ORÇAMENTO)";"";"1";"S";"NUNO";"30/08/2016 09:29"
"3731,000000";"10,000000";"null";"Suplementação Assinatura de Periódicos Nacionais";"";"1";"S";"NUNO";"02/04/2015 10:03"
"3732,000000";"11,000000";"null";"ZDH - USP/USAL - ALUNA XIMENA ISABEL T.F. 50192424 (ORÇAMENTO)";"";"1";"S";"NUNO";"04/05/2015 12:57"
"3733,000000";"11,000000";"null";"ZDG - PROF. GLORIA DA ANUNCIAÇÃO ALVES - APOIO A EVENTOS (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:03"
"3734,000000";"11,000000";"null";"ZDLCV - PROF. MARIA ZILDA CUNHA VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:08"
"3736,000000";"11,000000";"null";"ZDLCV - PROF. MARIA CÉLIA LIMA VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2015 13:44"
"3738,000000";"11,000000";"null";"ZSBD - PRESERVAÇÃO E CONSERVAÇÃO DE MATERIAL BIBLIOGRÁFICO (ORÇAMENTO)";"";"1";"S";"NUNO";"08/02/2017 13:45"
"3743,000000";"11,000000";"null";"ZDH - PROF. MARCELO CANDIDO DA SILVA T.F. 50223605 (ORÇAMENTO)";"";"1";"S";"NUNO";"03/09/2015 15:31"
"3744,000000";"11,000000";"null";"ZDLCV - PROF. LILIAN JACOTO VERBA DLCV (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:07"
"3745,000000";"11,000000";"null";"ZDLO - PROF. KOICHI MORI T.F. 50234429 (ORÇAMENTO)";"";"1";"S";"NUNO";"03/09/2015 15:06"
"3746,000000";"11,000000";"null";"ZCPQ - PROF. JOÃO PAULO CANDIA PROJETO 5 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:23"
"3747,000000";"11,000000";"null";"ZDLM - PROF. ELIANE GOUVEA LOUSADA T.F. 50236707 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"15/07/2015 14:23"
"3748,000000";"11,000000";"null";"ZDCP - PROF. CICERO ROMÃO RESENDE T.F. 50236685 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"23/01/2017 15:37"
"3749,000000";"11,000000";"null";"ZDLO - PROF. LEIKO MATSUBARA MORALES T.F. 50236669 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"18/04/2016 15:12"
"3750,000000";"11,000000";"null";"ZDA - PROF. JOHN COWART DAWSEY T.F. 50236642 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"03/03/2016 15:05"
"3751,000000";"11,000000";"null";"ZDLCV - PROF. PAULA DA CUNHA CORREA T.F. 50236626 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"12/07/2018 10:09"
"3752,000000";"11,000000";"null";"ZDLM - PROF. CLAUDIA AMIGO PINO T.F. 50236600 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"03/03/2016 15:04"
"3753,000000";"11,000000";"null";"ZDLM - PROF. MARIA AUGUSTA VIEIRA T.F. 50236588 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"25/11/2015 14:37"
"3754,000000";"11,000000";"null";"ZDLCV - PROF. MARCIA SANTOS OLIVEIRA T.F. 50252788 (ORÇAMENTO)";"";"1";"S";"NUNO";"06/07/2015 15:18"
"3755,000000";"10,000000";"null";"Redução Pagamento de Locação de Veículos - RUSP";"";"1";"S";"NUNO";"21/05/2015 08:22"
"3756,000000";"10,000000";"null";"Redução Pagamento de Cursos (Outras Unidades)";"";"1";"S";"NUNO";"21/05/2015 08:48"
"3757,000000";"11,000000";"null";"ZDF - PROF. MARCO ANTONIO ZINGANO T.F. 50276342 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:19"
"3758,000000";"11,000000";"null";"ZDLCV - PROF. BEATRIZ DARUJ GIL VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"23/09/2015 14:53"
"3759,000000";"11,000000";"null";"ZDLM - PROF. CLAUDIA AMIGO PINO VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2015 13:45"
"3760,000000";"11,000000";"null";"ZDLM - PROF. ELIANE GOUVÊA LOUSADA VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:09"
"3761,000000";"11,000000";"null";"ZDLM - PROF. HELOISA BRITO COSTA VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:09"
